UserID,Age,Gender,TotalCoursesEnrolled,AvgSpending,AvgCourseRating,DiversityScore,FirstEnrollDate,LastEnrollDate,PreferredCategory,PreferredLevel,ActiveDays,EnrollmentFrequency,LearningDepthIndex,Cluster
U02559,33,Female,1,0.0,4.45,1,2025-09-27,2025-09-27,Design,Advanced,1,1.0,1.0,0
U02560,22,Male,1,0.0,3.65,1,2025-06-20,2025-06-20,Data Science,Beginner,1,1.0,0.0,3
U02561,33,Male,1,0.0,4.72,1,2025-07-15,2025-07-15,Marketing,Intermediate,1,1.0,0.0,3
U02562,18,Male,4,81.505,3.09,4,2025-01-27,2025-12-26,Business,Beginner,334,0.011976047904191617,0.0,2
U02563,27,Male,1,0.0,3.93,1,2025-07-25,2025-07-25,Cybersecurity,Intermediate,1,1.0,0.0,3
U02564,19,Female,13,119.92,3.1046153846153848,8,2025-02-25,2025-12-15,Cybersecurity,Beginner,294,0.04421768707482993,0.5,1
U02565,32,Male,1,327.99,1.51,1,2025-09-01,2025-09-01,Project Management,Beginner,1,1.0,0.0,2
U02566,30,Female,14,114.90142857142857,3.367142857142857,10,2025-01-08,2025-12-28,Programming,Beginner,355,0.03943661971830986,0.375,1
U02567,35,Male,1,0.0,1.81,1,2025-08-02,2025-08-02,Machine Learning,Advanced,1,1.0,1.0,0
U02568,33,Female,2,0.0,3.71,2,2025-04-27,2025-06-29,Digital Marketing,Advanced,64,0.03125,0.5,0
U02569,35,Female,1,0.0,1.52,1,2025-06-04,2025-06-04,Design,Advanced,1,1.0,1.0,0
U02570,25,Female,1,472.28,4.74,1,2025-11-23,2025-11-23,Programming,Beginner,1,1.0,0.0,2
U02571,20,Female,1,0.0,1.91,1,2025-09-28,2025-09-28,Cybersecurity,Intermediate,1,1.0,0.0,3
U02572,33,Female,1,0.0,2.61,1,2025-12-10,2025-12-10,Design,Advanced,1,1.0,1.0,0
U02573,28,Female,1,0.0,1.28,1,2025-06-24,2025-06-24,Programming,Beginner,1,1.0,0.0,3
U02574,24,Male,1,346.71,1.23,1,2025-09-21,2025-09-21,Project Management,Advanced,1,1.0,1.0,0
U02575,30,Female,2,142.525,1.545,2,2025-05-12,2025-11-20,Business,Beginner,193,0.010362694300518135,0.0,2
U02576,17,Female,1,117.68,2.57,1,2025-01-15,2025-01-15,Data Science,Advanced,1,1.0,1.0,0
U02577,21,Female,2,142.525,3.035,2,2025-03-27,2025-08-28,Business,Beginner,155,0.012903225806451613,0.0,2
U02578,15,Male,1,0.0,4.14,1,2025-10-12,2025-10-12,Finance,Beginner,1,1.0,0.0,3
U02579,28,Female,1,0.0,4.72,1,2025-02-26,2025-02-26,Marketing,Intermediate,1,1.0,0.0,3
U02580,17,Female,1,285.05,1.96,1,2025-10-01,2025-10-01,Business,Beginner,1,1.0,0.0,2
U02581,22,Female,2,173.355,2.67,2,2025-03-02,2025-05-21,Marketing,Advanced,81,0.024691358024691357,1.0,0
U02582,23,Male,15,43.242666666666665,3.786666666666667,10,2025-01-05,2025-12-24,Cybersecurity,Beginner,354,0.0423728813559322,0.25,1
U02583,33,Male,14,54.27571428571429,2.8449999999999998,10,2025-03-25,2025-12-29,Data Science,Beginner,280,0.05,0.7142857142857143,1
U02584,20,Male,2,0.39,3.135,2,2025-03-30,2025-07-05,Cybersecurity,Advanced,98,0.02040816326530612,2.0,0
U02585,32,Male,2,232.875,1.99,2,2025-06-08,2025-06-19,Finance,Advanced,12,0.16666666666666666,1.0,0
U02586,23,Male,1,0.0,3.64,1,2025-08-28,2025-08-28,Artificial Intelligence,Beginner,1,1.0,0.0,3
U02587,30,Male,2,142.525,2.9050000000000002,2,2025-06-01,2025-12-16,Business,Beginner,199,0.010050251256281407,0.0,2
U02588,18,Male,1,415.51,3.11,1,2025-07-15,2025-07-15,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U02589,26,Female,1,0.78,3.89,1,2025-10-10,2025-10-10,Machine Learning,Advanced,1,1.0,1.0,0
U02590,20,Male,2,124.05,2.93,2,2025-03-01,2025-03-18,Artificial Intelligence,Beginner,18,0.1111111111111111,0.0,2
U02591,33,Male,1,0.0,4.73,1,2025-04-24,2025-04-24,Machine Learning,Intermediate,1,1.0,0.0,3
U02592,15,Male,2,236.14,4.84,2,2025-09-29,2025-10-28,Cybersecurity,Beginner,30,0.06666666666666667,0.0,2
U02593,16,Male,12,119.3775,3.4291666666666667,10,2025-01-02,2025-10-04,Cybersecurity,Advanced,276,0.043478260869565216,0.8571428571428571,1
U02594,18,Female,1,327.99,1.51,1,2025-11-26,2025-11-26,Project Management,Beginner,1,1.0,0.0,2
U02595,17,Male,1,0.78,3.89,1,2025-11-28,2025-11-28,Machine Learning,Advanced,1,1.0,1.0,0
U02596,19,Female,1,212.39,3.15,1,2025-05-18,2025-05-18,Digital Marketing,Advanced,1,1.0,1.0,0
U02597,17,Female,2,134.855,3.9450000000000003,2,2025-03-19,2025-12-02,Digital Marketing,Advanced,259,0.007722007722007722,2.0,0
U02598,25,Female,1,0.0,3.6,1,2025-04-13,2025-04-13,Data Science,Intermediate,1,1.0,0.0,3
U02599,33,Female,2,218.14999999999998,1.955,2,2025-03-02,2025-07-08,Artificial Intelligence,Advanced,129,0.015503875968992248,1.0,0
U02600,17,Male,3,207.6933333333333,2.11,3,2025-04-21,2025-11-20,Cybersecurity,Advanced,214,0.014018691588785047,3.0,0
U02601,19,Female,4,0.0,2.9675000000000002,4,2025-02-22,2025-06-26,Artificial Intelligence,Beginner,125,0.032,0.25,3
U02602,33,Male,13,74.98076923076923,3.3984615384615386,9,2025-01-14,2025-11-08,Cybersecurity,Intermediate,299,0.043478260869565216,1.0,1
U02603,31,Female,1,0.0,4.94,1,2025-03-10,2025-03-10,Cybersecurity,Beginner,1,1.0,0.0,3
U02604,16,Male,1,0.0,3.02,1,2025-01-19,2025-01-19,Data Science,Intermediate,1,1.0,0.0,3
U02605,22,Male,12,90.30666666666667,3.4175,7,2025-01-15,2025-12-15,Marketing,Advanced,335,0.03582089552238806,1.0,1
U02606,24,Male,1,0.0,2.67,1,2025-10-27,2025-10-27,Web Development,Advanced,1,1.0,1.0,0
U02607,22,Male,1,0.0,3.32,1,2025-04-08,2025-04-08,Web Development,Beginner,1,1.0,0.0,3
U02608,30,Male,1,0.0,4.73,1,2025-01-28,2025-01-28,Machine Learning,Intermediate,1,1.0,0.0,3
U02609,15,Male,2,0.0,1.96,2,2025-06-01,2025-07-09,Cybersecurity,Advanced,39,0.05128205128205128,1.0,0
U02610,19,Male,1,0.0,4.68,1,2025-04-06,2025-04-06,Project Management,Beginner,1,1.0,0.0,3
U02611,17,Female,1,0.0,3.02,1,2025-06-22,2025-06-22,Data Science,Intermediate,1,1.0,0.0,3
U02612,22,Male,14,69.035,3.1635714285714287,10,2025-02-18,2025-12-27,Design,Advanced,313,0.04472843450479233,1.5,1
U02613,23,Female,2,88.67,3.25,2,2025-04-26,2025-07-15,Design,Advanced,81,0.024691358024691357,2.0,0
U02614,30,Female,13,70.76,3.474615384615385,10,2025-01-13,2025-12-03,Business,Beginner,325,0.04,0.42857142857142855,1
U02615,33,Male,2,0.0,3.715,2,2025-07-19,2025-10-07,Marketing,Beginner,81,0.024691358024691357,0.0,3
U02616,19,Female,13,97.32153846153847,2.8153846153846156,8,2025-01-10,2025-12-14,Design,Advanced,339,0.038348082595870206,1.0,1
U02617,23,Female,4,122.725,3.515,4,2025-01-23,2025-09-08,Artificial Intelligence,Intermediate,229,0.017467248908296942,0.5,2
U02618,23,Male,3,0.0,3.5566666666666666,2,2025-04-28,2025-11-04,Web Development,Beginner,191,0.015706806282722512,0.3333333333333333,3
U02619,24,Female,1,212.39,3.15,1,2025-04-26,2025-04-26,Digital Marketing,Advanced,1,1.0,1.0,0
U02620,30,Female,2,18.945,2.905,2,2025-04-15,2025-11-05,Design,Advanced,205,0.00975609756097561,0.5,0
U02621,34,Female,1,0.0,3.85,1,2025-02-18,2025-02-18,Programming,Beginner,1,1.0,0.0,3
U02622,32,Female,1,0.0,4.94,1,2025-10-25,2025-10-25,Cybersecurity,Beginner,1,1.0,0.0,3
U02623,32,Female,11,61.79272727272726,3.2609090909090908,7,2025-01-20,2025-11-30,Finance,Advanced,315,0.03492063492063492,1.0,1
U02624,16,Female,3,163.63333333333333,3.526666666666667,3,2025-03-20,2025-12-21,Artificial Intelligence,Intermediate,277,0.010830324909747292,0.0,2
U02625,22,Female,2,0.0,3.71,2,2025-01-29,2025-10-19,Digital Marketing,Advanced,264,0.007575757575757576,0.5,0
U02626,21,Female,3,70.79666666666667,3.5666666666666664,3,2025-07-24,2025-12-04,Cybersecurity,Advanced,134,0.022388059701492536,1.0,0
U02627,26,Female,1,0.0,3.45,1,2025-02-02,2025-02-02,Project Management,Intermediate,1,1.0,0.0,3
U02628,33,Female,1,285.05,1.96,1,2025-09-11,2025-09-11,Business,Beginner,1,1.0,0.0,2
U02629,35,Female,1,57.32,4.74,1,2025-02-03,2025-02-03,Web Development,Advanced,1,1.0,1.0,0
U02630,20,Male,12,55.88583333333333,3.1425,9,2025-01-09,2025-11-30,Marketing,Beginner,326,0.03680981595092025,0.6666666666666666,1
U02631,23,Male,1,0.0,3.6,1,2025-07-14,2025-07-14,Data Science,Intermediate,1,1.0,0.0,3
U02632,22,Female,1,0.0,3.64,1,2025-07-05,2025-07-05,Artificial Intelligence,Beginner,1,1.0,0.0,3
U02633,19,Female,14,71.78214285714286,3.282857142857143,8,2025-01-21,2025-11-08,Finance,Advanced,292,0.04794520547945205,2.0,1
U02634,29,Female,1,57.32,4.74,1,2025-03-01,2025-03-01,Web Development,Advanced,1,1.0,1.0,0
U02635,16,Male,1,0.0,4.79,1,2025-08-16,2025-08-16,Marketing,Advanced,1,1.0,1.0,0
U02636,20,Male,1,0.0,3.02,1,2025-03-09,2025-03-09,Data Science,Intermediate,1,1.0,0.0,3
U02637,28,Male,2,0.39,3.455,2,2025-03-18,2025-07-08,Data Science,Advanced,113,0.017699115044247787,1.0,0
U02638,31,Female,1,0.0,2.0,1,2025-05-14,2025-05-14,Business,Advanced,1,1.0,1.0,0
U02639,22,Female,1,212.39,3.15,1,2025-06-14,2025-06-14,Digital Marketing,Advanced,1,1.0,1.0,0
U02640,34,Female,3,218.00333333333333,2.2899999999999996,3,2025-03-07,2025-10-30,Business,Advanced,238,0.012605042016806723,0.5,0
U02641,30,Male,1,0.0,1.52,1,2025-08-10,2025-08-10,Design,Advanced,1,1.0,1.0,0
U02642,33,Male,1,0.0,3.65,1,2025-06-17,2025-06-17,Data Science,Beginner,1,1.0,0.0,3
U02643,17,Female,15,97.38933333333333,2.731333333333333,10,2025-01-08,2025-11-24,Finance,Beginner,321,0.04672897196261682,0.5714285714285714,1
U02644,23,Male,4,58.665,3.0725000000000002,3,2025-01-30,2025-11-08,Digital Marketing,Advanced,283,0.014134275618374558,1.5,0
U02645,26,Female,10,88.92699999999999,3.0759999999999996,8,2025-01-07,2025-12-27,Design,Advanced,355,0.028169014084507043,1.5,1
U02646,26,Male,2,368.01,2.42,2,2025-04-10,2025-05-10,Artificial Intelligence,Advanced,31,0.06451612903225806,0.5,2
U02647,20,Female,1,0.0,2.01,1,2025-05-27,2025-05-27,Marketing,Advanced,1,1.0,1.0,0
U02648,28,Female,1,0.0,3.65,1,2025-09-24,2025-09-24,Data Science,Beginner,1,1.0,0.0,3
U02649,34,Female,1,472.28,4.74,1,2025-12-26,2025-12-26,Programming,Beginner,1,1.0,0.0,2
U02650,29,Female,2,124.05,2.94,2,2025-02-11,2025-04-30,Artificial Intelligence,Beginner,79,0.02531645569620253,0.0,2
U02651,16,Female,16,69.621875,3.110625,9,2025-01-07,2025-12-21,Digital Marketing,Advanced,349,0.045845272206303724,1.6,1
U02652,15,Male,1,0.0,1.81,1,2025-10-07,2025-10-07,Machine Learning,Advanced,1,1.0,1.0,0
U02653,34,Male,1,0.0,4.44,1,2025-04-24,2025-04-24,Digital Marketing,Beginner,1,1.0,0.0,3
U02654,27,Male,1,415.51,3.11,1,2025-01-24,2025-01-24,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U02655,32,Male,1,0.0,3.85,1,2025-05-16,2025-05-16,Programming,Beginner,1,1.0,0.0,3
U02656,34,Female,1,53.86,2.47,1,2025-10-01,2025-10-01,Finance,Beginner,1,1.0,0.0,3
U02657,31,Male,1,177.34,3.89,1,2025-01-09,2025-01-09,Digital Marketing,Advanced,1,1.0,1.0,0
U02658,30,Male,3,95.01666666666667,2.0233333333333334,3,2025-05-09,2025-12-01,Business,Beginner,207,0.014492753623188406,0.0,2
U02659,17,Male,2,124.05,2.325,2,2025-02-07,2025-02-13,Artificial Intelligence,Beginner,7,0.2857142857142857,0.0,2
U02660,31,Female,1,0.0,2.61,1,2025-09-05,2025-09-05,Design,Advanced,1,1.0,1.0,0
U02661,27,Male,1,0.0,2.01,1,2025-09-14,2025-09-14,Marketing,Advanced,1,1.0,1.0,0
U02662,32,Male,2,58.84,3.335,2,2025-03-24,2025-10-03,Data Science,Advanced,194,0.010309278350515464,1.0,0
U02663,27,Female,14,72.64571428571428,3.1664285714285714,8,2025-01-24,2025-12-23,Machine Learning,Beginner,334,0.041916167664670656,0.2727272727272727,1
U02664,22,Female,1,0.0,4.79,1,2025-05-24,2025-05-24,Marketing,Advanced,1,1.0,1.0,0
U02665,21,Female,1,37.89,1.3,1,2025-03-05,2025-03-05,Web Development,Advanced,1,1.0,1.0,0
U02666,19,Male,1,0.0,2.61,1,2025-10-17,2025-10-17,Design,Advanced,1,1.0,1.0,0
U02667,22,Female,1,248.1,1.2,1,2025-11-25,2025-11-25,Artificial Intelligence,Beginner,1,1.0,0.0,2
U02668,26,Male,3,19.106666666666666,3.8733333333333335,3,2025-01-23,2025-09-05,Design,Advanced,226,0.01327433628318584,2.0,0
U02669,25,Male,2,0.0,4.6899999999999995,2,2025-11-16,2025-11-22,Digital Marketing,Intermediate,7,0.2857142857142857,0.0,3
U02670,25,Female,1,0.0,2.67,1,2025-08-26,2025-08-26,Web Development,Advanced,1,1.0,1.0,0
U02671,15,Female,1,299.57,3.74,1,2025-09-16,2025-09-16,Data Science,Beginner,1,1.0,0.0,2
U02672,32,Male,14,72.30428571428571,3.3614285714285717,9,2025-01-16,2025-12-12,Cybersecurity,Beginner,331,0.04229607250755287,0.6666666666666666,1
U02673,19,Female,1,0.0,2.98,1,2025-09-22,2025-09-22,Marketing,Advanced,1,1.0,1.0,0
U02674,28,Female,1,0.0,4.1,1,2025-07-06,2025-07-06,Finance,Intermediate,1,1.0,0.0,3
U02675,34,Female,4,86.6775,1.5175,3,2025-02-15,2025-10-24,Programming,Beginner,252,0.015873015873015872,0.3333333333333333,0
U02676,15,Male,1,394.26,1.35,1,2025-03-08,2025-03-08,Cybersecurity,Intermediate,1,1.0,0.0,2
U02677,33,Male,3,163.63333333333333,3.073333333333333,3,2025-06-02,2025-08-06,Artificial Intelligence,Advanced,66,0.045454545454545456,1.0,0
U02678,19,Female,1,0.0,1.13,1,2025-10-04,2025-10-04,Machine Learning,Beginner,1,1.0,0.0,3
U02679,18,Male,11,94.86,3.03,8,2025-02-11,2025-12-25,Business,Advanced,318,0.03459119496855346,1.25,1
U02680,19,Female,1,0.0,3.45,1,2025-12-06,2025-12-06,Project Management,Intermediate,1,1.0,0.0,3
U02681,33,Male,1,0.0,1.52,1,2025-06-11,2025-06-11,Design,Advanced,1,1.0,1.0,0
U02682,35,Female,1,53.86,2.47,1,2025-05-26,2025-05-26,Finance,Beginner,1,1.0,0.0,3
U02683,28,Male,15,171.89733333333334,2.929333333333333,10,2025-01-29,2025-12-30,Artificial Intelligence,Advanced,336,0.044642857142857144,1.2,1
U02684,28,Male,14,196.2357142857143,3.2064285714285714,9,2025-01-05,2025-12-01,Digital Marketing,Advanced,331,0.04229607250755287,0.8333333333333334,1
U02685,27,Female,1,487.92,3.64,1,2025-08-19,2025-08-19,Business,Advanced,1,1.0,1.0,2
U02686,19,Female,4,203.7225,3.95,3,2025-01-29,2025-12-04,Programming,Beginner,310,0.012903225806451613,0.0,2
U02687,34,Male,1,212.39,3.15,1,2025-03-10,2025-03-10,Digital Marketing,Advanced,1,1.0,1.0,0
U02688,26,Female,1,0.0,4.14,1,2025-05-13,2025-05-13,Finance,Beginner,1,1.0,0.0,3
U02689,27,Male,1,0.0,4.44,1,2025-03-08,2025-03-08,Digital Marketing,Beginner,1,1.0,0.0,3
U02690,24,Male,4,98.565,2.2875,2,2025-04-10,2025-05-24,Cybersecurity,Beginner,45,0.08888888888888889,0.0,2
U02691,19,Female,1,0.0,3.85,1,2025-05-04,2025-05-04,Programming,Beginner,1,1.0,0.0,3
U02692,23,Male,3,39.22666666666667,3.5400000000000005,2,2025-02-07,2025-07-04,Data Science,Advanced,148,0.02027027027027027,2.0,0
U02693,19,Male,1,342.61,4.84,1,2025-08-05,2025-08-05,Project Management,Intermediate,1,1.0,0.0,2
U02694,30,Female,2,313.78,2.625,2,2025-04-05,2025-06-15,Data Science,Beginner,72,0.027777777777777776,0.0,2
U02695,30,Male,1,0.0,2.2,1,2025-07-24,2025-07-24,Web Development,Beginner,1,1.0,0.0,3
U02696,25,Female,2,245.45,3.275,2,2025-06-22,2025-12-05,Artificial Intelligence,Advanced,167,0.011976047904191617,0.5,2
U02697,22,Female,4,109.27,3.1475,4,2025-02-06,2025-11-27,Artificial Intelligence,Advanced,295,0.013559322033898305,3.0,0
U02698,18,Female,12,149.86333333333332,3.0658333333333334,8,2025-01-05,2025-12-15,Artificial Intelligence,Advanced,345,0.034782608695652174,1.75,1
U02699,16,Female,1,0.0,4.11,1,2025-09-05,2025-09-05,Marketing,Intermediate,1,1.0,0.0,3
U02700,18,Female,1,57.32,4.74,1,2025-09-11,2025-09-11,Web Development,Advanced,1,1.0,1.0,0
U02701,23,Female,4,106.36,2.95,4,2025-01-28,2025-12-14,Artificial Intelligence,Advanced,321,0.012461059190031152,1.0,0
U02702,15,Male,2,0.0,1.635,2,2025-08-06,2025-09-30,Digital Marketing,Beginner,56,0.03571428571428571,0.0,3
U02703,30,Male,1,0.0,1.73,1,2025-03-30,2025-03-30,Machine Learning,Intermediate,1,1.0,0.0,3
U02704,23,Female,1,0.0,1.91,1,2025-07-25,2025-07-25,Cybersecurity,Intermediate,1,1.0,0.0,3
U02705,31,Male,2,197.13,1.98,2,2025-01-12,2025-06-03,Cybersecurity,Advanced,143,0.013986013986013986,1.0,0
U02706,21,Female,1,37.89,1.3,1,2025-10-18,2025-10-18,Web Development,Advanced,1,1.0,1.0,0
U02707,19,Female,1,117.68,2.57,1,2025-10-03,2025-10-03,Data Science,Advanced,1,1.0,1.0,0
U02708,25,Male,1,472.28,4.74,1,2025-10-08,2025-10-08,Programming,Beginner,1,1.0,0.0,2
U02709,19,Female,12,104.68166666666667,2.8633333333333333,9,2025-01-08,2025-12-25,Cybersecurity,Beginner,352,0.03409090909090909,0.25,1
U02710,23,Female,1,326.02,2.69,1,2025-08-11,2025-08-11,Business,Intermediate,1,1.0,0.0,2
U02711,20,Male,2,0.0,4.525,2,2025-01-08,2025-03-12,Cybersecurity,Beginner,64,0.03125,0.0,3
U02712,34,Female,2,236.14,3.81,1,2025-10-25,2025-11-14,Programming,Beginner,21,0.09523809523809523,0.0,2
U02713,32,Female,1,0.0,4.66,1,2025-12-26,2025-12-26,Digital Marketing,Intermediate,1,1.0,0.0,3
U02714,17,Male,1,0.0,1.73,1,2025-12-22,2025-12-22,Machine Learning,Intermediate,1,1.0,0.0,3
U02715,22,Male,2,0.0,2.215,2,2025-09-28,2025-12-25,Business,Advanced,89,0.02247191011235955,1.0,0
U02716,27,Female,2,0.0,4.045,2,2025-05-11,2025-08-24,Data Science,Beginner,106,0.018867924528301886,0.0,3
U02717,31,Male,1,285.05,1.96,1,2025-08-17,2025-08-17,Business,Beginner,1,1.0,0.0,2
U02718,27,Male,1,0.0,4.1,1,2025-12-30,2025-12-30,Finance,Intermediate,1,1.0,0.0,3
U02719,29,Male,1,0.0,1.91,1,2025-07-19,2025-07-19,Cybersecurity,Intermediate,1,1.0,0.0,3
U02720,22,Male,1,212.39,3.15,1,2025-11-22,2025-11-22,Digital Marketing,Advanced,1,1.0,1.0,0
U02721,26,Male,1,299.57,3.74,1,2025-08-11,2025-08-11,Data Science,Beginner,1,1.0,0.0,2
U02722,23,Female,1,0.0,4.11,1,2025-12-19,2025-12-19,Marketing,Intermediate,1,1.0,0.0,3
U02723,25,Female,1,327.99,1.51,1,2025-10-20,2025-10-20,Project Management,Beginner,1,1.0,0.0,2
U02724,35,Male,1,0.0,1.91,1,2025-02-15,2025-02-15,Cybersecurity,Intermediate,1,1.0,0.0,3
U02725,23,Male,1,415.51,3.11,1,2025-09-05,2025-09-05,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U02726,25,Female,4,0.0,3.1825,3,2025-01-03,2025-06-30,Marketing,Advanced,179,0.0223463687150838,1.0,0
U02727,34,Male,2,197.13,3.04,2,2025-01-11,2025-02-10,Cybersecurity,Intermediate,31,0.06451612903225806,0.0,2
U02728,33,Female,1,276.37,2.72,1,2025-10-16,2025-10-16,Design,Advanced,1,1.0,1.0,0
U02729,20,Male,1,394.26,1.35,1,2025-09-27,2025-09-27,Cybersecurity,Intermediate,1,1.0,0.0,2
U02730,27,Female,1,299.57,3.74,1,2025-12-01,2025-12-01,Data Science,Beginner,1,1.0,0.0,2
U02731,26,Male,1,0.0,2.01,1,2025-01-14,2025-01-14,Marketing,Advanced,1,1.0,1.0,0
U02732,26,Male,1,0.0,4.1,1,2025-09-29,2025-09-29,Finance,Intermediate,1,1.0,0.0,3
U02733,31,Male,14,107.06142857142856,3.737142857142857,9,2025-01-28,2025-12-19,Business,Beginner,326,0.04294478527607362,0.6666666666666666,1
U02734,15,Female,1,0.0,4.51,1,2025-07-11,2025-07-11,Design,Beginner,1,1.0,0.0,3
U02735,34,Female,1,0.0,3.32,1,2025-05-17,2025-05-17,Web Development,Beginner,1,1.0,0.0,3
U02736,15,Male,1,212.39,3.15,1,2025-10-22,2025-10-22,Digital Marketing,Advanced,1,1.0,1.0,0
U02737,23,Male,1,0.0,4.11,1,2025-04-21,2025-04-21,Marketing,Intermediate,1,1.0,0.0,3
U02738,16,Female,1,0.0,4.11,1,2025-08-29,2025-08-29,Marketing,Intermediate,1,1.0,0.0,3
U02739,15,Female,1,487.92,3.64,1,2025-01-05,2025-01-05,Business,Advanced,1,1.0,1.0,2
U02740,31,Male,1,0.0,2.14,1,2025-07-09,2025-07-09,Digital Marketing,Beginner,1,1.0,0.0,3
U02741,18,Male,1,0.0,2.88,1,2025-08-13,2025-08-13,Programming,Beginner,1,1.0,0.0,3
U02742,25,Female,2,142.525,2.1950000000000003,2,2025-04-15,2025-06-21,Business,Beginner,68,0.029411764705882353,0.0,2
U02743,33,Male,14,57.175714285714285,3.332142857142857,8,2025-02-04,2025-09-24,Data Science,Intermediate,233,0.060085836909871244,0.0,1
U02744,24,Female,1,342.61,4.84,1,2025-01-13,2025-01-13,Project Management,Intermediate,1,1.0,0.0,2
U02745,18,Female,1,0.0,3.15,1,2025-03-30,2025-03-30,Business,Advanced,1,1.0,1.0,0
U02746,28,Male,3,39.22666666666667,2.9266666666666663,2,2025-02-19,2025-11-30,Data Science,Advanced,285,0.010526315789473684,2.0,0
U02747,30,Male,3,17.953333333333333,2.8333333333333335,3,2025-03-21,2025-08-12,Cybersecurity,Beginner,145,0.020689655172413793,0.3333333333333333,3
U02748,27,Female,2,0.0,2.615,2,2025-01-15,2025-03-16,Artificial Intelligence,Advanced,61,0.03278688524590164,0.5,0
U02749,30,Male,2,0.0,3.915,2,2025-06-13,2025-11-15,Business,Advanced,156,0.01282051282051282,0.5,0
U02750,23,Female,2,28.66,3.675,2,2025-09-25,2025-11-24,Design,Advanced,61,0.03278688524590164,2.0,0
U02751,24,Female,1,0.0,2.01,1,2025-04-30,2025-04-30,Marketing,Advanced,1,1.0,1.0,0
U02752,32,Female,1,0.0,4.44,1,2025-06-11,2025-06-11,Digital Marketing,Beginner,1,1.0,0.0,3
U02753,26,Female,1,53.86,2.47,1,2025-04-14,2025-04-14,Finance,Beginner,1,1.0,0.0,3
U02754,34,Male,13,68.36615384615385,2.439230769230769,9,2025-01-09,2025-11-15,Cybersecurity,Advanced,311,0.04180064308681672,1.6,1
U02755,30,Female,1,0.0,4.14,1,2025-09-27,2025-09-27,Finance,Beginner,1,1.0,0.0,3
U02756,32,Female,2,163.01,2.65,2,2025-06-28,2025-07-17,Business,Advanced,20,0.1,1.0,0
U02757,16,Male,1,415.51,3.11,1,2025-02-25,2025-02-25,Artificial Intelligence,Intermediate,1,1.0,0.0,2
U02758,25,Female,2,0.0,3.31,1,2025-11-03,2025-12-10,Data Science,Intermediate,38,0.05263157894736842,0.0,3
U02759,20,Female,2,0.0,3.6500000000000004,2,2025-01-03,2025-04-12,Programming,Beginner,100,0.02,0.0,3
U02760,31,Male,3,124.88000000000001,2.7466666666666666,3,2025-05-25,2025-09-25,Artificial Intelligence,Intermediate,124,0.024193548387096774,0.0,2
U02761,31,Female,4,98.565,3.5625,3,2025-05-03,2025-12-12,Cybersecurity,Beginner,224,0.017857142857142856,0.0,3
U02762,21,Female,2,157.13,2.0100000000000002,2,2025-02-01,2025-05-06,Design,Advanced,95,0.021052631578947368,2.0,0
U02763,28,Male,3,191.37333333333333,2.873333333333333,3,2025-10-01,2025-10-17,Artificial Intelligence,Intermediate,17,0.17647058823529413,0.0,2
U02764,32,Male,1,37.89,1.3,1,2025-02-18,2025-02-18,Web Development,Advanced,1,1.0,1.0,0
U02765,21,Male,1,0.0,4.45,1,2025-05-15,2025-05-15,Design,Advanced,1,1.0,1.0,0
U02766,19,Male,1,0.0,3.93,1,2025-12-15,2025-12-15,Cybersecurity,Intermediate,1,1.0,0.0,3
U02767,31,Male,14,98.41785714285713,2.9292857142857143,9,2025-01-05,2025-11-29,Project Management,Beginner,329,0.0425531914893617,0.625,1
U02768,34,Female,2,236.14,4.17,2,2025-04-05,2025-05-06,Data Science,Beginner,32,0.0625,0.0,2
U02769,19,Male,3,251.0666666666667,2.33,1,2025-03-01,2025-10-14,Artificial Intelligence,Intermediate,228,0.013157894736842105,0.0,2
U02770,31,Male,14,99.21571428571428,2.8485714285714288,8,2025-04-09,2025-12-30,Data Science,Advanced,266,0.05263157894736842,0.8333333333333334,1
U02771,18,Female,1,0.78,3.89,1,2025-05-18,2025-05-18,Machine Learning,Advanced,1,1.0,1.0,0
U02772,31,Male,1,177.34,3.89,1,2025-06-22,2025-06-22,Digital Marketing,Advanced,1,1.0,1.0,0
U02773,26,Male,1,0.0,3.65,1,2025-03-24,2025-03-24,Data Science,Beginner,1,1.0,0.0,3
U02774,19,Male,1,0.0,4.14,1,2025-02-16,2025-02-16,Finance,Beginner,1,1.0,0.0,3
U02775,24,Female,12,118.62583333333333,3.4441666666666664,10,2025-02-25,2025-11-19,Digital Marketing,Beginner,268,0.04477611940298507,0.6666666666666666,1
U02776,20,Female,2,0.0,1.6400000000000001,2,2025-03-15,2025-11-25,Business,Advanced,256,0.0078125,0.5,0
U02777,27,Male,1,0.0,1.28,1,2025-02-28,2025-02-28,Programming,Beginner,1,1.0,0.0,3
U02778,29,Male,3,0.0,3.6300000000000003,3,2025-04-08,2025-12-25,Cybersecurity,Beginner,262,0.011450381679389313,0.3333333333333333,3
U02779,19,Female,3,269.92333333333335,3.046666666666667,3,2025-06-24,2025-10-02,Artificial Intelligence,Intermediate,101,0.0297029702970297,0.0,2
U02780,26,Female,2,0.0,3.83,2,2025-02-16,2025-07-01,Business,Advanced,136,0.014705882352941176,0.5,0
U02781,24,Female,3,233.43666666666664,2.9,3,2025-06-19,2025-12-28,Business,Advanced,193,0.015544041450777202,2.0,0
